,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
2063,WIPRO,08-Jan-2024,25-Jan-2024,477.5,7.15,450.35,32.65
2064,WIPRO,08-Jan-2024,25-Jan-2024,380.0,85.0,450.35,0.5
2065,WIPRO,08-Jan-2024,25-Jan-2024,425.0,33.0,450.35,5.55
2066,WIPRO,08-Jan-2024,25-Jan-2024,337.5,50.65,450.35,3.9
2067,WIPRO,08-Jan-2024,25-Jan-2024,440.0,20.8,450.35,10.7
2068,WIPRO,08-Jan-2024,25-Jan-2024,360.0,62.85,450.35,0.4
2069,WIPRO,08-Jan-2024,25-Jan-2024,432.5,25.3,450.35,7.95
2070,WIPRO,08-Jan-2024,25-Jan-2024,535.0,1.2,450.35,147.35
2071,WIPRO,08-Jan-2024,25-Jan-2024,510.0,2.7,450.35,58.5
2072,WIPRO,08-Jan-2024,25-Jan-2024,370.0,104.0,450.35,0.35
2073,WIPRO,08-Jan-2024,25-Jan-2024,422.5,52.3,450.35,4.95
2074,WIPRO,08-Jan-2024,25-Jan-2024,515.0,2.3,450.35,39.9
2075,WIPRO,08-Jan-2024,25-Jan-2024,387.5,37.1,450.35,21.1
2076,WIPRO,08-Jan-2024,25-Jan-2024,402.5,12.9,450.35,30.0
2077,WIPRO,08-Jan-2024,25-Jan-2024,340.0,48.65,450.35,4.35
2078,WIPRO,08-Jan-2024,25-Jan-2024,405.0,44.15,450.35,2.05
2079,WIPRO,08-Jan-2024,25-Jan-2024,545.0,0.8,450.35,90.0
2080,WIPRO,08-Jan-2024,25-Jan-2024,525.0,1.65,450.35,137.6
2081,WIPRO,08-Jan-2024,25-Jan-2024,490.0,4.85,450.35,38.05
2082,WIPRO,08-Jan-2024,25-Jan-2024,377.5,23.65,450.35,16.15
2083,WIPRO,08-Jan-2024,25-Jan-2024,352.5,39.2,450.35,7.15
2084,WIPRO,08-Jan-2024,25-Jan-2024,342.5,46.65,450.35,4.8
2085,WIPRO,08-Jan-2024,25-Jan-2024,480.0,6.5,450.35,36.25
2086,WIPRO,08-Jan-2024,29-Feb-2024,505.0,2.0,450.35,84.9
2087,WIPRO,08-Jan-2024,29-Feb-2024,362.5,60.05,450.35,3.0
2088,WIPRO,08-Jan-2024,29-Feb-2024,487.5,3.5,450.35,69.25
2089,WIPRO,08-Jan-2024,29-Feb-2024,475.0,15.5,450.35,58.6
2090,WIPRO,08-Jan-2024,29-Feb-2024,375.0,49.8,450.35,5.05
2091,WIPRO,08-Jan-2024,29-Feb-2024,490.0,14.0,450.35,71.45
2092,WIPRO,08-Jan-2024,29-Feb-2024,435.0,15.1,450.35,13.1
2093,WIPRO,08-Jan-2024,29-Feb-2024,402.5,30.7,450.35,12.95
2094,WIPRO,08-Jan-2024,29-Feb-2024,385.0,42.3,450.35,7.35
2095,WIPRO,08-Jan-2024,29-Feb-2024,437.5,14.2,450.35,30.8
2096,WIPRO,08-Jan-2024,29-Feb-2024,407.5,27.8,450.35,14.95
2097,WIPRO,08-Jan-2024,29-Feb-2024,372.5,51.8,450.35,4.6
2098,WIPRO,08-Jan-2024,29-Feb-2024,420.0,21.35,450.35,20.75
2099,WIPRO,08-Jan-2024,29-Feb-2024,525.0,6.85,450.35,103.55
2100,WIPRO,08-Jan-2024,29-Feb-2024,497.5,19.7,450.35,78.1
2101,WIPRO,08-Jan-2024,29-Feb-2024,392.5,37.05,450.35,9.45
2102,WIPRO,08-Jan-2024,29-Feb-2024,370.0,53.8,450.35,4.15
2103,WIPRO,08-Jan-2024,29-Feb-2024,462.5,7.35,450.35,48.55
2104,WIPRO,08-Jan-2024,29-Feb-2024,360.0,62.15,450.35,2.65
2105,WIPRO,08-Jan-2024,29-Feb-2024,517.5,1.3,450.35,96.5
2106,WIPRO,08-Jan-2024,29-Feb-2024,465.0,6.85,450.35,50.5
2107,WIPRO,08-Jan-2024,29-Feb-2024,452.5,9.65,450.35,41.0
2108,WIPRO,08-Jan-2024,29-Feb-2024,380.0,46.0,450.35,2.0
2109,WIPRO,08-Jan-2024,29-Feb-2024,447.5,11.05,450.35,19.5
2110,WIPRO,08-Jan-2024,29-Feb-2024,432.5,16.0,450.35,12.0
2111,WIPRO,08-Jan-2024,29-Feb-2024,502.5,2.2,450.35,82.65
2112,WIPRO,08-Jan-2024,29-Feb-2024,422.5,20.2,450.35,22.05
2113,WIPRO,08-Jan-2024,29-Feb-2024,395.0,35.4,450.35,10.25
2114,WIPRO,08-Jan-2024,29-Feb-2024,450.0,23.7,450.35,18.0
2115,WIPRO,08-Jan-2024,29-Feb-2024,535.0,4.95,450.35,113.1
2116,WIPRO,08-Jan-2024,29-Feb-2024,467.5,6.4,450.35,52.45
2117,WIPRO,08-Jan-2024,29-Feb-2024,530.0,4.1,450.35,108.3
2118,WIPRO,08-Jan-2024,29-Feb-2024,507.5,1.85,450.35,87.2
2119,WIPRO,08-Jan-2024,29-Feb-2024,357.5,64.35,450.35,2.4
2120,WIPRO,08-Jan-2024,29-Feb-2024,387.5,40.5,450.35,8.0
2121,WIPRO,08-Jan-2024,29-Feb-2024,377.5,47.9,450.35,5.55
2122,WIPRO,08-Jan-2024,29-Feb-2024,410.0,26.4,450.35,5.0
2123,WIPRO,08-Jan-2024,29-Feb-2024,382.5,44.1,450.35,6.7
2124,WIPRO,08-Jan-2024,29-Feb-2024,397.5,33.8,450.35,11.1
2125,WIPRO,08-Jan-2024,29-Feb-2024,477.5,4.8,450.35,60.65
2126,WIPRO,08-Jan-2024,29-Feb-2024,472.5,17.85,450.35,56.5
2127,WIPRO,08-Jan-2024,29-Feb-2024,442.5,12.55,450.35,34.05
2128,WIPRO,08-Jan-2024,29-Feb-2024,400.0,32.2,450.35,4.6
2129,WIPRO,08-Jan-2024,29-Feb-2024,405.0,29.25,450.35,13.9
2130,WIPRO,08-Jan-2024,29-Feb-2024,512.5,1.55,450.35,91.85
2131,WIPRO,08-Jan-2024,29-Feb-2024,545.0,3.5,450.35,122.7
2132,WIPRO,08-Jan-2024,29-Feb-2024,417.5,22.55,450.35,19.5
2133,WIPRO,08-Jan-2024,29-Feb-2024,495.0,20.95,450.35,75.85
2134,WIPRO,08-Jan-2024,29-Feb-2024,440.0,13.35,450.35,32.4
2135,WIPRO,08-Jan-2024,29-Feb-2024,427.5,18.0,450.35,9.9
2136,WIPRO,08-Jan-2024,29-Feb-2024,515.0,11.0,450.35,94.15
2137,WIPRO,08-Jan-2024,29-Feb-2024,500.0,8.85,450.35,50.0
2138,WIPRO,08-Jan-2024,29-Feb-2024,425.0,19.1,450.35,23.4
2139,WIPRO,08-Jan-2024,29-Feb-2024,520.0,1.2,450.35,98.85
2140,WIPRO,08-Jan-2024,29-Feb-2024,492.5,3.0,450.35,73.65
2141,WIPRO,08-Jan-2024,29-Feb-2024,470.0,17.2,450.35,31.85
2142,WIPRO,08-Jan-2024,29-Feb-2024,445.0,11.75,450.35,35.75
2143,WIPRO,08-Jan-2024,29-Feb-2024,367.5,55.85,450.35,3.7
2144,WIPRO,08-Jan-2024,29-Feb-2024,412.5,25.1,450.35,5.45
2145,WIPRO,08-Jan-2024,29-Feb-2024,415.0,23.8,450.35,6.1
2146,WIPRO,08-Jan-2024,29-Feb-2024,460.0,19.4,450.35,46.6
2147,WIPRO,08-Jan-2024,29-Feb-2024,540.0,3.7,450.35,117.85
2148,WIPRO,08-Jan-2024,29-Feb-2024,455.0,9.05,450.35,42.85
2149,WIPRO,08-Jan-2024,29-Feb-2024,430.0,39.0,450.35,10.1
2150,WIPRO,08-Jan-2024,29-Feb-2024,485.0,3.8,450.35,67.05
2151,WIPRO,08-Jan-2024,29-Feb-2024,457.5,8.45,450.35,44.75
2152,WIPRO,08-Jan-2024,29-Feb-2024,390.0,38.75,450.35,8.7
2153,WIPRO,08-Jan-2024,29-Feb-2024,510.0,6.35,450.35,89.5
2154,WIPRO,08-Jan-2024,29-Feb-2024,482.5,4.1,450.35,64.9
2155,WIPRO,08-Jan-2024,29-Feb-2024,365.0,57.95,450.35,3.35
2156,WIPRO,08-Jan-2024,29-Feb-2024,480.0,13.25,450.35,62.8
2157,WIPRO,08-Jan-2024,29-Feb-2024,355.0,66.5,450.35,2.1
2158,WIPRO,08-Jan-2024,28-Mar-2024,470.0,19.05,450.35,21.65
2159,WIPRO,08-Jan-2024,28-Mar-2024,515.0,12.3,450.35,48.55
2160,WIPRO,08-Jan-2024,28-Mar-2024,505.0,22.65,450.35,41.65
2161,WIPRO,08-Jan-2024,28-Mar-2024,535.0,7.85,450.35,63.8
2162,WIPRO,08-Jan-2024,28-Mar-2024,400.0,79.3,450.35,2.7
2163,WIPRO,08-Jan-2024,28-Mar-2024,540.0,7.0,450.35,67.8
2164,WIPRO,08-Jan-2024,28-Mar-2024,490.0,20.5,450.35,32.2
2165,WIPRO,08-Jan-2024,28-Mar-2024,390.0,88.25,450.35,1.75
2166,WIPRO,08-Jan-2024,28-Mar-2024,380.0,97.4,450.35,1.1
2167,WIPRO,08-Jan-2024,28-Mar-2024,465.0,32.2,450.35,19.35
2168,WIPRO,08-Jan-2024,28-Mar-2024,525.0,9.9,450.35,56.0
2169,WIPRO,08-Jan-2024,28-Mar-2024,415.0,66.6,450.35,4.7
2170,WIPRO,08-Jan-2024,28-Mar-2024,435.0,51.2,450.35,8.95
2171,WIPRO,08-Jan-2024,28-Mar-2024,430.0,54.85,450.35,7.65
2172,WIPRO,08-Jan-2024,28-Mar-2024,445.0,44.25,450.35,11.8
2173,WIPRO,08-Jan-2024,28-Mar-2024,405.0,75.0,450.35,3.25
2174,WIPRO,08-Jan-2024,28-Mar-2024,520.0,11.05,450.35,52.25
2175,WIPRO,08-Jan-2024,28-Mar-2024,480.0,24.7,450.35,26.65
2176,WIPRO,08-Jan-2024,28-Mar-2024,485.0,22.5,450.35,29.35
2177,WIPRO,08-Jan-2024,28-Mar-2024,510.0,13.65,450.35,45.05
2178,WIPRO,08-Jan-2024,28-Mar-2024,410.0,70.75,450.35,3.9
2179,WIPRO,08-Jan-2024,28-Mar-2024,425.0,58.65,450.35,6.55
2180,WIPRO,08-Jan-2024,28-Mar-2024,500.0,11.5,450.35,38.35
2181,WIPRO,08-Jan-2024,28-Mar-2024,420.0,62.55,450.35,5.55
2182,WIPRO,08-Jan-2024,28-Mar-2024,530.0,8.8,450.35,59.85
2183,WIPRO,08-Jan-2024,28-Mar-2024,385.0,92.8,450.35,1.4
2184,WIPRO,08-Jan-2024,28-Mar-2024,455.0,37.9,450.35,15.3
2185,WIPRO,08-Jan-2024,28-Mar-2024,395.0,83.75,450.35,2.2
2186,WIPRO,08-Jan-2024,28-Mar-2024,450.0,41.0,450.35,13.45
2187,WIPRO,08-Jan-2024,28-Mar-2024,495.0,18.55,450.35,35.2
2188,WIPRO,08-Jan-2024,28-Mar-2024,475.0,27.05,450.35,24.05
2189,WIPRO,08-Jan-2024,28-Mar-2024,545.0,6.2,450.35,71.95
2190,WIPRO,08-Jan-2024,28-Mar-2024,440.0,47.65,450.35,10.3
2191,WIPRO,08-Jan-2024,28-Mar-2024,460.0,34.95,450.35,17.25
2192,WIPRO,09-Jan-2024,25-Jan-2024,452.5,15.25,450.75,15.55
2193,WIPRO,09-Jan-2024,25-Jan-2024,432.5,26.1,450.75,7.0
2194,WIPRO,09-Jan-2024,25-Jan-2024,470.0,8.85,450.75,26.7
2195,WIPRO,09-Jan-2024,25-Jan-2024,355.0,37.4,450.75,0.15
2196,WIPRO,09-Jan-2024,25-Jan-2024,485.0,5.55,450.75,38.8
2197,WIPRO,09-Jan-2024,25-Jan-2024,372.5,26.35,450.75,13.95
2198,WIPRO,09-Jan-2024,25-Jan-2024,437.5,22.85,450.75,8.35
2199,WIPRO,09-Jan-2024,25-Jan-2024,390.0,55.0,450.75,0.85
2200,WIPRO,09-Jan-2024,25-Jan-2024,440.0,21.65,450.75,9.55
2201,WIPRO,09-Jan-2024,25-Jan-2024,415.0,61.85,450.75,3.05
2202,WIPRO,09-Jan-2024,25-Jan-2024,360.0,62.85,450.75,0.4
2203,WIPRO,09-Jan-2024,25-Jan-2024,402.5,12.9,450.75,30.0
2204,WIPRO,09-Jan-2024,25-Jan-2024,507.5,2.8,450.75,120.6
2205,WIPRO,09-Jan-2024,25-Jan-2024,530.0,1.25,450.75,142.45
2206,WIPRO,09-Jan-2024,25-Jan-2024,335.0,52.7,450.75,3.45
2207,WIPRO,09-Jan-2024,25-Jan-2024,520.0,1.85,450.75,63.25
2208,WIPRO,09-Jan-2024,25-Jan-2024,377.5,23.65,450.75,16.15
2209,WIPRO,09-Jan-2024,25-Jan-2024,357.5,35.7,450.75,8.55
2210,WIPRO,09-Jan-2024,25-Jan-2024,472.5,8.3,450.75,28.8
2211,WIPRO,09-Jan-2024,25-Jan-2024,480.0,6.5,450.75,34.45
2212,WIPRO,09-Jan-2024,25-Jan-2024,487.5,5.1,450.75,37.25
2213,WIPRO,09-Jan-2024,25-Jan-2024,540.0,1.0,450.75,152.25
2214,WIPRO,09-Jan-2024,25-Jan-2024,535.0,1.1,450.75,147.35
2215,WIPRO,09-Jan-2024,25-Jan-2024,382.5,38.8,450.75,18.55
2216,WIPRO,09-Jan-2024,25-Jan-2024,492.5,4.65,450.75,106.15
2217,WIPRO,09-Jan-2024,25-Jan-2024,397.5,14.65,450.75,1.25
2218,WIPRO,09-Jan-2024,25-Jan-2024,342.5,46.65,450.75,4.8
2219,WIPRO,09-Jan-2024,25-Jan-2024,447.5,17.5,450.75,12.85
2220,WIPRO,09-Jan-2024,25-Jan-2024,395.0,15.65,450.75,1.1
2221,WIPRO,09-Jan-2024,25-Jan-2024,435.0,25.3,450.75,7.7
2222,WIPRO,09-Jan-2024,25-Jan-2024,460.0,12.1,450.75,19.8
2223,WIPRO,09-Jan-2024,25-Jan-2024,367.5,29.25,450.75,11.95
2224,WIPRO,09-Jan-2024,25-Jan-2024,345.0,44.75,450.75,5.35
2225,WIPRO,09-Jan-2024,25-Jan-2024,352.5,39.2,450.75,7.15
2226,WIPRO,09-Jan-2024,25-Jan-2024,420.0,38.05,450.75,3.9
2227,WIPRO,09-Jan-2024,25-Jan-2024,337.5,50.65,450.75,3.9
2228,WIPRO,09-Jan-2024,25-Jan-2024,400.0,55.0,450.75,1.5
2229,WIPRO,09-Jan-2024,25-Jan-2024,495.0,4.1,450.75,43.0
2230,WIPRO,09-Jan-2024,25-Jan-2024,425.0,33.0,450.75,5.0
2231,WIPRO,09-Jan-2024,25-Jan-2024,457.5,13.0,450.75,18.25
2232,WIPRO,09-Jan-2024,25-Jan-2024,455.0,14.15,450.75,17.05
2233,WIPRO,09-Jan-2024,25-Jan-2024,505.0,3.1,450.75,118.2
2234,WIPRO,09-Jan-2024,25-Jan-2024,412.5,62.0,450.75,2.15
2235,WIPRO,09-Jan-2024,25-Jan-2024,490.0,4.7,450.75,42.75
2236,WIPRO,09-Jan-2024,25-Jan-2024,365.0,30.8,450.75,11.05
2237,WIPRO,09-Jan-2024,25-Jan-2024,330.0,56.9,450.75,2.75
2238,WIPRO,09-Jan-2024,25-Jan-2024,545.0,0.75,450.75,90.0
2239,WIPRO,09-Jan-2024,25-Jan-2024,502.5,3.3,450.75,115.75
2240,WIPRO,09-Jan-2024,25-Jan-2024,442.5,20.4,450.75,10.45
2241,WIPRO,09-Jan-2024,25-Jan-2024,347.5,42.85,450.75,5.9
2242,WIPRO,09-Jan-2024,25-Jan-2024,405.0,44.15,450.75,1.8
2243,WIPRO,09-Jan-2024,25-Jan-2024,340.0,48.65,450.75,4.35
2244,WIPRO,09-Jan-2024,25-Jan-2024,362.5,32.4,450.75,10.15
2245,WIPRO,09-Jan-2024,25-Jan-2024,497.5,3.8,450.75,44.3
2246,WIPRO,09-Jan-2024,25-Jan-2024,387.5,37.1,450.75,21.1
2247,WIPRO,09-Jan-2024,25-Jan-2024,510.0,2.6,450.75,58.5
2248,WIPRO,09-Jan-2024,25-Jan-2024,500.0,3.65,450.75,52.25
2249,WIPRO,09-Jan-2024,25-Jan-2024,477.5,6.95,450.75,31.7
2250,WIPRO,09-Jan-2024,25-Jan-2024,385.0,19.9,450.75,0.55
2251,WIPRO,09-Jan-2024,25-Jan-2024,465.0,10.25,450.75,23.05
2252,WIPRO,09-Jan-2024,25-Jan-2024,427.5,51.0,450.75,5.4
2253,WIPRO,09-Jan-2024,25-Jan-2024,375.0,24.95,450.75,15.05
2254,WIPRO,09-Jan-2024,25-Jan-2024,350.0,41.0,450.75,6.5
2255,WIPRO,09-Jan-2024,25-Jan-2024,327.5,59.0,450.75,2.45
2256,WIPRO,09-Jan-2024,25-Jan-2024,407.5,11.3,450.75,33.3
2257,WIPRO,09-Jan-2024,25-Jan-2024,525.0,1.55,450.75,137.6
2258,WIPRO,09-Jan-2024,25-Jan-2024,392.5,16.65,450.75,23.9
2259,WIPRO,09-Jan-2024,25-Jan-2024,517.5,2.05,450.75,130.3
2260,WIPRO,09-Jan-2024,25-Jan-2024,445.0,19.2,450.75,11.7
2261,WIPRO,09-Jan-2024,25-Jan-2024,512.5,2.4,450.75,125.45
2262,WIPRO,09-Jan-2024,25-Jan-2024,370.0,104.0,450.75,0.35
2263,WIPRO,09-Jan-2024,25-Jan-2024,422.5,52.3,450.75,4.45
2264,WIPRO,09-Jan-2024,25-Jan-2024,430.0,28.7,450.75,6.2
2265,WIPRO,09-Jan-2024,25-Jan-2024,417.5,57.0,450.75,3.3
2266,WIPRO,09-Jan-2024,25-Jan-2024,450.0,16.3,450.75,14.2
2267,WIPRO,09-Jan-2024,25-Jan-2024,462.5,11.25,450.75,21.45
2268,WIPRO,09-Jan-2024,25-Jan-2024,332.5,54.75,450.75,3.1
2269,WIPRO,09-Jan-2024,25-Jan-2024,475.0,7.55,450.75,30.45
2270,WIPRO,09-Jan-2024,25-Jan-2024,380.0,85.0,450.75,0.45
2271,WIPRO,09-Jan-2024,25-Jan-2024,482.5,5.95,450.75,33.75
2272,WIPRO,09-Jan-2024,25-Jan-2024,515.0,2.25,450.75,39.9
2273,WIPRO,09-Jan-2024,25-Jan-2024,467.5,9.55,450.75,25.3
2274,WIPRO,09-Jan-2024,25-Jan-2024,410.0,46.25,450.75,2.4
2275,WIPRO,09-Jan-2024,29-Feb-2024,480.0,13.75,450.75,62.8
2276,WIPRO,09-Jan-2024,29-Feb-2024,472.5,17.85,450.75,56.5
2277,WIPRO,09-Jan-2024,29-Feb-2024,437.5,14.2,450.75,30.8
2278,WIPRO,09-Jan-2024,29-Feb-2024,462.5,7.35,450.75,48.55
2279,WIPRO,09-Jan-2024,29-Feb-2024,400.0,32.2,450.75,4.25
2280,WIPRO,09-Jan-2024,29-Feb-2024,372.5,51.8,450.75,4.6
2281,WIPRO,09-Jan-2024,29-Feb-2024,497.5,19.7,450.75,78.1
2282,WIPRO,09-Jan-2024,29-Feb-2024,520.0,1.2,450.75,98.85
2283,WIPRO,09-Jan-2024,29-Feb-2024,382.5,44.1,450.75,6.7
2284,WIPRO,09-Jan-2024,29-Feb-2024,517.5,1.3,450.75,96.5
2285,WIPRO,09-Jan-2024,29-Feb-2024,535.0,4.95,450.75,113.1
2286,WIPRO,09-Jan-2024,29-Feb-2024,470.0,17.1,450.75,31.85
2287,WIPRO,09-Jan-2024,29-Feb-2024,492.5,3.0,450.75,73.65
2288,WIPRO,09-Jan-2024,29-Feb-2024,452.5,9.65,450.75,41.0
2289,WIPRO,09-Jan-2024,29-Feb-2024,445.0,11.75,450.75,35.75
2290,WIPRO,09-Jan-2024,29-Feb-2024,422.5,20.2,450.75,22.05
2291,WIPRO,09-Jan-2024,29-Feb-2024,455.0,9.05,450.75,42.85
2292,WIPRO,09-Jan-2024,29-Feb-2024,357.5,64.35,450.75,2.4
2293,WIPRO,09-Jan-2024,29-Feb-2024,490.0,14.0,450.75,71.45
2294,WIPRO,09-Jan-2024,29-Feb-2024,355.0,66.5,450.75,2.1
2295,WIPRO,09-Jan-2024,29-Feb-2024,430.0,40.9,450.75,10.1
2296,WIPRO,09-Jan-2024,29-Feb-2024,402.5,30.7,450.75,12.95
2297,WIPRO,09-Jan-2024,29-Feb-2024,447.5,11.05,450.75,19.5
2298,WIPRO,09-Jan-2024,29-Feb-2024,505.0,2.0,450.75,84.9
2299,WIPRO,09-Jan-2024,29-Feb-2024,387.5,40.5,450.75,8.0
2300,WIPRO,09-Jan-2024,29-Feb-2024,385.0,42.3,450.75,7.35
2301,WIPRO,09-Jan-2024,29-Feb-2024,450.0,24.65,450.75,19.0
2302,WIPRO,09-Jan-2024,29-Feb-2024,397.5,33.8,450.75,11.1
2303,WIPRO,09-Jan-2024,29-Feb-2024,475.0,15.5,450.75,58.6
2304,WIPRO,09-Jan-2024,29-Feb-2024,530.0,4.1,450.75,108.3
2305,WIPRO,09-Jan-2024,29-Feb-2024,420.0,21.35,450.75,20.75
2306,WIPRO,09-Jan-2024,29-Feb-2024,365.0,57.95,450.75,3.35
2307,WIPRO,09-Jan-2024,29-Feb-2024,515.0,11.0,450.75,94.15
2308,WIPRO,09-Jan-2024,29-Feb-2024,512.5,1.55,450.75,91.85
2309,WIPRO,09-Jan-2024,29-Feb-2024,485.0,3.8,450.75,67.05
2310,WIPRO,09-Jan-2024,29-Feb-2024,405.0,29.25,450.75,13.9
2311,WIPRO,09-Jan-2024,29-Feb-2024,395.0,35.4,450.75,10.25
2312,WIPRO,09-Jan-2024,29-Feb-2024,525.0,6.85,450.75,103.55
2313,WIPRO,09-Jan-2024,29-Feb-2024,540.0,3.35,450.75,117.85
2314,WIPRO,09-Jan-2024,29-Feb-2024,487.5,3.5,450.75,69.25
2315,WIPRO,09-Jan-2024,29-Feb-2024,465.0,6.85,450.75,50.5
2316,WIPRO,09-Jan-2024,29-Feb-2024,415.0,23.8,450.75,6.1
2317,WIPRO,09-Jan-2024,29-Feb-2024,495.0,20.95,450.75,75.85
2318,WIPRO,09-Jan-2024,29-Feb-2024,440.0,13.35,450.75,11.95
2319,WIPRO,09-Jan-2024,29-Feb-2024,367.5,55.85,450.75,3.7
2320,WIPRO,09-Jan-2024,29-Feb-2024,507.5,1.85,450.75,87.2
2321,WIPRO,09-Jan-2024,29-Feb-2024,392.5,37.05,450.75,9.45
2322,WIPRO,09-Jan-2024,29-Feb-2024,425.0,19.1,450.75,23.4
2323,WIPRO,09-Jan-2024,29-Feb-2024,427.5,18.0,450.75,9.9
2324,WIPRO,09-Jan-2024,29-Feb-2024,432.5,16.0,450.75,12.0
2325,WIPRO,09-Jan-2024,29-Feb-2024,375.0,49.8,450.75,5.05
2326,WIPRO,09-Jan-2024,29-Feb-2024,457.5,8.45,450.75,44.75
2327,WIPRO,09-Jan-2024,29-Feb-2024,377.5,47.9,450.75,5.55
2328,WIPRO,09-Jan-2024,29-Feb-2024,500.0,8.9,450.75,49.3
2329,WIPRO,09-Jan-2024,29-Feb-2024,362.5,60.05,450.75,3.0
2330,WIPRO,09-Jan-2024,29-Feb-2024,410.0,26.4,450.75,5.0
2331,WIPRO,09-Jan-2024,29-Feb-2024,482.5,4.1,450.75,64.9
2332,WIPRO,09-Jan-2024,29-Feb-2024,442.5,12.55,450.75,34.05
2333,WIPRO,09-Jan-2024,29-Feb-2024,360.0,62.15,450.75,2.65
2334,WIPRO,09-Jan-2024,29-Feb-2024,417.5,22.55,450.75,19.5
2335,WIPRO,09-Jan-2024,29-Feb-2024,412.5,25.1,450.75,5.45
2336,WIPRO,09-Jan-2024,29-Feb-2024,502.5,2.2,450.75,82.65
2337,WIPRO,09-Jan-2024,29-Feb-2024,545.0,2.1,450.75,78.2
2338,WIPRO,09-Jan-2024,29-Feb-2024,477.5,4.8,450.75,60.65
2339,WIPRO,09-Jan-2024,29-Feb-2024,390.0,38.75,450.75,8.7
2340,WIPRO,09-Jan-2024,29-Feb-2024,407.5,27.8,450.75,14.95
2341,WIPRO,09-Jan-2024,29-Feb-2024,510.0,7.5,450.75,89.5
2342,WIPRO,09-Jan-2024,29-Feb-2024,467.5,6.4,450.75,52.45
2343,WIPRO,09-Jan-2024,29-Feb-2024,435.0,15.1,450.75,13.1
2344,WIPRO,09-Jan-2024,29-Feb-2024,460.0,20.25,450.75,46.6
2345,WIPRO,09-Jan-2024,29-Feb-2024,370.0,53.8,450.75,4.15
2346,WIPRO,09-Jan-2024,29-Feb-2024,380.0,46.0,450.75,1.8
2347,WIPRO,09-Jan-2024,28-Mar-2024,530.0,8.8,450.75,59.85
2348,WIPRO,09-Jan-2024,28-Mar-2024,460.0,34.95,450.75,17.25
2349,WIPRO,09-Jan-2024,28-Mar-2024,390.0,88.25,450.75,1.75
2350,WIPRO,09-Jan-2024,28-Mar-2024,485.0,22.5,450.75,29.35
2351,WIPRO,09-Jan-2024,28-Mar-2024,465.0,32.2,450.75,19.35
2352,WIPRO,09-Jan-2024,28-Mar-2024,380.0,97.4,450.75,1.1
2353,WIPRO,09-Jan-2024,28-Mar-2024,505.0,22.65,450.75,41.65
2354,WIPRO,09-Jan-2024,28-Mar-2024,405.0,75.0,450.75,3.25
2355,WIPRO,09-Jan-2024,28-Mar-2024,410.0,70.75,450.75,3.9
2356,WIPRO,09-Jan-2024,28-Mar-2024,495.0,18.55,450.75,35.2
2357,WIPRO,09-Jan-2024,28-Mar-2024,540.0,7.0,450.75,67.8
2358,WIPRO,09-Jan-2024,28-Mar-2024,470.0,19.05,450.75,21.65
2359,WIPRO,09-Jan-2024,28-Mar-2024,395.0,83.75,450.75,2.2
2360,WIPRO,09-Jan-2024,28-Mar-2024,450.0,41.0,450.75,13.45
2361,WIPRO,09-Jan-2024,28-Mar-2024,480.0,24.7,450.75,26.65
2362,WIPRO,09-Jan-2024,28-Mar-2024,440.0,47.65,450.75,10.3
2363,WIPRO,09-Jan-2024,28-Mar-2024,490.0,20.5,450.75,32.2
2364,WIPRO,09-Jan-2024,28-Mar-2024,425.0,58.65,450.75,6.55
2365,WIPRO,09-Jan-2024,28-Mar-2024,525.0,9.9,450.75,56.0
2366,WIPRO,09-Jan-2024,28-Mar-2024,475.0,27.05,450.75,24.05
2367,WIPRO,09-Jan-2024,28-Mar-2024,420.0,62.55,450.75,5.55
2368,WIPRO,09-Jan-2024,28-Mar-2024,500.0,16.35,450.75,38.35
2369,WIPRO,09-Jan-2024,28-Mar-2024,400.0,79.3,450.75,2.7
2370,WIPRO,09-Jan-2024,28-Mar-2024,455.0,37.9,450.75,15.3
2371,WIPRO,09-Jan-2024,28-Mar-2024,430.0,54.85,450.75,7.65
2372,WIPRO,09-Jan-2024,28-Mar-2024,435.0,51.2,450.75,8.95
2373,WIPRO,09-Jan-2024,28-Mar-2024,545.0,6.2,450.75,71.95
2374,WIPRO,09-Jan-2024,28-Mar-2024,445.0,44.25,450.75,11.8
2375,WIPRO,09-Jan-2024,28-Mar-2024,385.0,92.8,450.75,1.4
2376,WIPRO,09-Jan-2024,28-Mar-2024,510.0,13.65,450.75,45.05
2377,WIPRO,09-Jan-2024,28-Mar-2024,415.0,66.6,450.75,4.7
2378,WIPRO,09-Jan-2024,28-Mar-2024,520.0,11.05,450.75,52.25
2379,WIPRO,09-Jan-2024,28-Mar-2024,535.0,7.85,450.75,63.8
2380,WIPRO,09-Jan-2024,28-Mar-2024,515.0,12.3,450.75,48.55
2381,WIPRO,10-Jan-2024,25-Jan-2024,440.0,22.95,453.6,7.8
2382,WIPRO,10-Jan-2024,25-Jan-2024,470.0,9.05,453.6,23.75
2383,WIPRO,10-Jan-2024,25-Jan-2024,530.0,1.45,453.6,142.45
2384,WIPRO,10-Jan-2024,25-Jan-2024,485.0,5.5,453.6,39.75
2385,WIPRO,10-Jan-2024,25-Jan-2024,365.0,30.8,453.6,11.05
2386,WIPRO,10-Jan-2024,25-Jan-2024,490.0,4.7,453.6,39.2
