,Symbol  ,Date  ,Expiry  ,Strike Price  ,Call Price,Underlying Value  ,Put Price
0,TCS,22-Dec-2023,28-Dec-2023,3080.0,528.35,3824.0,17.0
1,TCS,22-Dec-2023,28-Dec-2023,3740.0,104.3,3824.0,7.85
2,TCS,22-Dec-2023,28-Dec-2023,3400.0,445.0,3824.0,0.8
3,TCS,22-Dec-2023,28-Dec-2023,4380.0,3.05,3824.0,775.15
4,TCS,22-Dec-2023,28-Dec-2023,3140.0,476.45,3824.0,0.4
5,TCS,22-Dec-2023,28-Dec-2023,3020.0,581.95,3824.0,11.7
6,TCS,22-Dec-2023,28-Dec-2023,4140.0,2.25,3824.0,286.3
7,TCS,22-Dec-2023,28-Dec-2023,4300.0,1.3,3824.0,700.55
8,TCS,22-Dec-2023,28-Dec-2023,3320.0,334.7,3824.0,0.55
9,TCS,22-Dec-2023,28-Dec-2023,3180.0,443.05,3824.0,0.7
10,TCS,22-Dec-2023,28-Dec-2023,3940.0,13.5,3824.0,112.55
11,TCS,22-Dec-2023,28-Dec-2023,4120.0,2.2,3824.0,538.85
12,TCS,22-Dec-2023,28-Dec-2023,2960.0,637.0,3824.0,7.8
13,TCS,22-Dec-2023,28-Dec-2023,4180.0,2.05,3824.0,591.6
14,TCS,22-Dec-2023,28-Dec-2023,3280.0,364.05,3824.0,1.7
15,TCS,22-Dec-2023,28-Dec-2023,4340.0,1.1,3824.0,737.7
16,TCS,22-Dec-2023,28-Dec-2023,3240.0,394.8,3824.0,1.05
17,TCS,22-Dec-2023,28-Dec-2023,3100.0,501.0,3824.0,0.6
18,TCS,22-Dec-2023,28-Dec-2023,3800.0,62.85,3824.0,21.35
19,TCS,22-Dec-2023,28-Dec-2023,3300.0,540.0,3824.0,0.8
20,TCS,22-Dec-2023,28-Dec-2023,3460.0,350.0,3824.0,0.7
21,TCS,22-Dec-2023,28-Dec-2023,3160.0,459.65,3824.0,0.15
22,TCS,22-Dec-2023,28-Dec-2023,4080.0,3.1,3824.0,240.85
23,TCS,22-Dec-2023,28-Dec-2023,3380.0,247.95,3824.0,0.65
24,TCS,22-Dec-2023,28-Dec-2023,3000.0,879.3,3824.0,0.3
25,TCS,22-Dec-2023,28-Dec-2023,3840.0,38.8,3824.0,39.55
26,TCS,22-Dec-2023,28-Dec-2023,3340.0,191.0,3824.0,0.65
27,TCS,22-Dec-2023,28-Dec-2023,3540.0,273.0,3824.0,0.85
28,TCS,22-Dec-2023,28-Dec-2023,4260.0,1.6,3824.0,663.8
29,TCS,22-Dec-2023,28-Dec-2023,3500.0,329.35,3824.0,0.95
30,TCS,22-Dec-2023,28-Dec-2023,3560.0,280.0,3824.0,1.0
31,TCS,22-Dec-2023,28-Dec-2023,3260.0,379.3,3824.0,0.55
32,TCS,22-Dec-2023,28-Dec-2023,3880.0,26.3,3824.0,64.95
33,TCS,22-Dec-2023,28-Dec-2023,3660.0,173.2,3824.0,2.65
34,TCS,22-Dec-2023,28-Dec-2023,4160.0,2.2,3824.0,573.9
35,TCS,22-Dec-2023,28-Dec-2023,3480.0,368.05,3824.0,0.75
36,TCS,22-Dec-2023,28-Dec-2023,3760.0,91.4,3824.0,11.1
37,TCS,22-Dec-2023,28-Dec-2023,3860.0,32.75,3824.0,54.1
38,TCS,22-Dec-2023,28-Dec-2023,4200.0,1.95,3824.0,312.1
39,TCS,22-Dec-2023,28-Dec-2023,3980.0,8.6,3824.0,149.55
40,TCS,22-Dec-2023,28-Dec-2023,4240.0,1.7,3824.0,645.6
41,TCS,22-Dec-2023,28-Dec-2023,4280.0,1.3,3824.0,682.15
42,TCS,22-Dec-2023,28-Dec-2023,4020.0,4.95,3824.0,181.65
43,TCS,22-Dec-2023,28-Dec-2023,3440.0,357.0,3824.0,0.85
44,TCS,22-Dec-2023,28-Dec-2023,4040.0,4.3,3824.0,184.65
45,TCS,22-Dec-2023,28-Dec-2023,3060.0,546.05,3824.0,15.05
46,TCS,22-Dec-2023,28-Dec-2023,3720.0,118.25,3824.0,5.6
47,TCS,22-Dec-2023,28-Dec-2023,2980.0,618.5,3824.0,8.95
48,TCS,22-Dec-2023,28-Dec-2023,3920.0,15.95,3824.0,98.1
49,TCS,22-Dec-2023,28-Dec-2023,4320.0,12.4,3824.0,719.1
50,TCS,22-Dec-2023,28-Dec-2023,3200.0,680.35,3824.0,0.7
51,TCS,22-Dec-2023,28-Dec-2023,3600.0,238.0,3824.0,1.55
52,TCS,22-Dec-2023,28-Dec-2023,3520.0,305.7,3824.0,0.85
53,TCS,22-Dec-2023,28-Dec-2023,3640.0,198.45,3824.0,2.05
54,TCS,22-Dec-2023,28-Dec-2023,3120.0,493.55,3824.0,21.5
55,TCS,22-Dec-2023,28-Dec-2023,3040.0,563.9,3824.0,13.3
56,TCS,22-Dec-2023,28-Dec-2023,3220.0,410.6,3824.0,1.2
57,TCS,22-Dec-2023,28-Dec-2023,4220.0,1.85,3824.0,627.5
58,TCS,22-Dec-2023,28-Dec-2023,2940.0,655.6,3824.0,6.8
59,TCS,22-Dec-2023,28-Dec-2023,3580.0,215.1,3824.0,1.2
60,TCS,22-Dec-2023,28-Dec-2023,4000.0,6.85,3824.0,169.15
61,TCS,22-Dec-2023,28-Dec-2023,4100.0,2.8,3824.0,244.2
62,TCS,22-Dec-2023,28-Dec-2023,4060.0,3.6,3824.0,214.25
63,TCS,22-Dec-2023,28-Dec-2023,3420.0,425.0,3824.0,0.75
64,TCS,22-Dec-2023,28-Dec-2023,3960.0,11.4,3824.0,118.95
65,TCS,22-Dec-2023,28-Dec-2023,4360.0,10.35,3824.0,756.35
66,TCS,22-Dec-2023,28-Dec-2023,3700.0,143.3,3824.0,4.2
67,TCS,22-Dec-2023,28-Dec-2023,3780.0,76.2,3824.0,15.7
68,TCS,22-Dec-2023,28-Dec-2023,3820.0,47.4,3824.0,30.1
69,TCS,22-Dec-2023,28-Dec-2023,3360.0,446.95,3824.0,0.3
70,TCS,22-Dec-2023,28-Dec-2023,3620.0,231.0,3824.0,1.6
71,TCS,22-Dec-2023,28-Dec-2023,4400.0,0.95,3824.0,793.95
72,TCS,22-Dec-2023,28-Dec-2023,3680.0,175.1,3824.0,3.25
73,TCS,22-Dec-2023,28-Dec-2023,3900.0,20.8,3824.0,78.9
74,TCS,22-Dec-2023,25-Jan-2024,3820.0,145.85,3824.0,105.55
75,TCS,22-Dec-2023,25-Jan-2024,3240.0,241.75,3824.0,87.3
76,TCS,22-Dec-2023,25-Jan-2024,4200.0,33.6,3824.0,367.15
77,TCS,22-Dec-2023,25-Jan-2024,4240.0,4.95,3824.0,832.7
78,TCS,22-Dec-2023,25-Jan-2024,3800.0,159.3,3824.0,94.25
79,TCS,22-Dec-2023,25-Jan-2024,3360.0,174.0,3824.0,137.4
80,TCS,22-Dec-2023,25-Jan-2024,4120.0,9.0,3824.0,718.85
81,TCS,22-Dec-2023,25-Jan-2024,3900.0,111.4,3824.0,146.85
82,TCS,22-Dec-2023,25-Jan-2024,3200.0,660.0,3824.0,2.4
83,TCS,22-Dec-2023,25-Jan-2024,4220.0,5.5,3824.0,813.55
84,TCS,22-Dec-2023,25-Jan-2024,3440.0,136.75,3824.0,12.75
85,TCS,22-Dec-2023,25-Jan-2024,4180.0,25.1,3824.0,775.5
86,TCS,22-Dec-2023,25-Jan-2024,4360.0,2.65,3824.0,948.25
87,TCS,22-Dec-2023,25-Jan-2024,4260.0,4.5,3824.0,851.85
88,TCS,22-Dec-2023,25-Jan-2024,3380.0,100.0,3824.0,147.1
89,TCS,22-Dec-2023,25-Jan-2024,4320.0,22.3,3824.0,909.6
90,TCS,22-Dec-2023,25-Jan-2024,4400.0,13.4,3824.0,987.0
91,TCS,22-Dec-2023,25-Jan-2024,3400.0,463.4,3824.0,11.1
92,TCS,22-Dec-2023,25-Jan-2024,3160.0,294.9,3824.0,61.85
93,TCS,22-Dec-2023,25-Jan-2024,3340.0,184.3,3824.0,128.05
94,TCS,22-Dec-2023,25-Jan-2024,3640.0,248.8,3824.0,40.0
95,TCS,22-Dec-2023,25-Jan-2024,3040.0,384.9,3824.0,34.0
96,TCS,22-Dec-2023,25-Jan-2024,3180.0,280.95,3824.0,67.55
97,TCS,22-Dec-2023,25-Jan-2024,4160.0,7.4,3824.0,756.55
98,TCS,22-Dec-2023,25-Jan-2024,2940.0,468.2,3824.0,19.1
99,TCS,22-Dec-2023,25-Jan-2024,3280.0,125.0,3824.0,8.5
100,TCS,22-Dec-2023,25-Jan-2024,4020.0,14.45,3824.0,626.05
101,TCS,22-Dec-2023,25-Jan-2024,4060.0,12.0,3824.0,662.9
102,TCS,22-Dec-2023,25-Jan-2024,4100.0,52.3,3824.0,330.9
103,TCS,22-Dec-2023,25-Jan-2024,2980.0,434.1,3824.0,24.25
104,TCS,22-Dec-2023,25-Jan-2024,3580.0,278.7,3824.0,265.5
105,TCS,22-Dec-2023,25-Jan-2024,3460.0,378.0,3824.0,190.0
106,TCS,22-Dec-2023,25-Jan-2024,3420.0,145.45,3824.0,167.8
107,TCS,22-Dec-2023,25-Jan-2024,3480.0,120.45,3824.0,15.35
108,TCS,22-Dec-2023,25-Jan-2024,3680.0,199.2,3824.0,49.3
109,TCS,22-Dec-2023,25-Jan-2024,3880.0,120.45,3824.0,132.35
110,TCS,22-Dec-2023,25-Jan-2024,3080.0,353.55,3824.0,41.95
111,TCS,22-Dec-2023,25-Jan-2024,3140.0,309.1,3824.0,56.4
112,TCS,22-Dec-2023,25-Jan-2024,3780.0,166.95,3824.0,85.25
113,TCS,22-Dec-2023,25-Jan-2024,4300.0,21.25,3824.0,890.3
114,TCS,22-Dec-2023,25-Jan-2024,4040.0,64.7,3824.0,281.5
115,TCS,22-Dec-2023,25-Jan-2024,3980.0,17.3,3824.0,589.65
116,TCS,22-Dec-2023,25-Jan-2024,3540.0,350.0,3824.0,238.9
117,TCS,22-Dec-2023,25-Jan-2024,3060.0,369.1,3824.0,37.8
118,TCS,22-Dec-2023,25-Jan-2024,4140.0,8.15,3824.0,737.65
119,TCS,22-Dec-2023,25-Jan-2024,3700.0,220.4,3824.0,56.1
120,TCS,22-Dec-2023,25-Jan-2024,3260.0,229.5,3824.0,7.5
121,TCS,22-Dec-2023,25-Jan-2024,4080.0,10.9,3824.0,681.45
122,TCS,22-Dec-2023,25-Jan-2024,3920.0,105.5,3824.0,165.0
123,TCS,22-Dec-2023,25-Jan-2024,3220.0,254.45,3824.0,80.35
124,TCS,22-Dec-2023,25-Jan-2024,4340.0,21.1,3824.0,928.9
125,TCS,22-Dec-2023,25-Jan-2024,3840.0,140.2,3824.0,113.15
126,TCS,22-Dec-2023,25-Jan-2024,3320.0,195.0,3824.0,119.1
127,TCS,22-Dec-2023,25-Jan-2024,2960.0,451.05,3824.0,21.55
128,TCS,22-Dec-2023,25-Jan-2024,4280.0,4.05,3824.0,871.05
129,TCS,22-Dec-2023,25-Jan-2024,3620.0,281.95,3824.0,35.35
130,TCS,22-Dec-2023,25-Jan-2024,3520.0,342.15,3824.0,20.35
131,TCS,22-Dec-2023,25-Jan-2024,3960.0,94.75,3824.0,180.45
132,TCS,22-Dec-2023,25-Jan-2024,3720.0,183.6,3824.0,62.8
133,TCS,22-Dec-2023,25-Jan-2024,3120.0,323.5,3824.0,51.15
134,TCS,22-Dec-2023,25-Jan-2024,4380.0,2.4,3824.0,967.6
135,TCS,22-Dec-2023,25-Jan-2024,3740.0,194.05,3824.0,71.15
136,TCS,22-Dec-2023,25-Jan-2024,3000.0,807.0,3824.0,1.2
137,TCS,22-Dec-2023,25-Jan-2024,3940.0,98.1,3824.0,188.6
138,TCS,22-Dec-2023,25-Jan-2024,3660.0,244.5,3824.0,43.9
139,TCS,22-Dec-2023,25-Jan-2024,4000.0,76.6,3824.0,208.45
140,TCS,22-Dec-2023,25-Jan-2024,3300.0,552.0,3824.0,7.4
141,TCS,22-Dec-2023,25-Jan-2024,3500.0,380.85,3824.0,18.0
142,TCS,22-Dec-2023,25-Jan-2024,3760.0,183.45,3824.0,76.8
143,TCS,22-Dec-2023,25-Jan-2024,3100.0,724.0,3824.0,46.4
144,TCS,22-Dec-2023,25-Jan-2024,3860.0,131.5,3824.0,122.9
145,TCS,22-Dec-2023,25-Jan-2024,3560.0,355.45,3824.0,25.35
146,TCS,22-Dec-2023,25-Jan-2024,3020.0,401.05,3824.0,0.1
147,TCS,22-Dec-2023,25-Jan-2024,3600.0,301.65,3824.0,31.7
148,TCS,22-Dec-2023,29-Feb-2024,4000.0,116.35,3824.0,474.2
149,TCS,22-Dec-2023,29-Feb-2024,4320.0,8.15,3824.0,763.15
150,TCS,22-Dec-2023,29-Feb-2024,3080.0,482.35,3824.0,19.6
151,TCS,22-Dec-2023,29-Feb-2024,4180.0,15.55,3824.0,633.05
152,TCS,22-Dec-2023,29-Feb-2024,3760.0,82.3,3824.0,287.35
153,TCS,22-Dec-2023,29-Feb-2024,3200.0,383.05,3824.0,38.15
154,TCS,22-Dec-2023,29-Feb-2024,4260.0,10.8,3824.0,706.9
155,TCS,22-Dec-2023,29-Feb-2024,4380.0,6.1,3824.0,820.05
156,TCS,22-Dec-2023,29-Feb-2024,3420.0,230.05,3824.0,101.2
157,TCS,22-Dec-2023,29-Feb-2024,3520.0,175.35,3824.0,144.7
158,TCS,22-Dec-2023,29-Feb-2024,3600.0,360.0,3824.0,49.7
159,TCS,22-Dec-2023,29-Feb-2024,3840.0,62.1,3824.0,345.7
160,TCS,22-Dec-2023,29-Feb-2024,3800.0,208.45,3824.0,315.85
161,TCS,22-Dec-2023,29-Feb-2024,3700.0,235.0,3824.0,78.2
162,TCS,22-Dec-2023,29-Feb-2024,4220.0,13.0,3824.0,669.8
163,TCS,22-Dec-2023,29-Feb-2024,3220.0,367.45,3824.0,42.2
164,TCS,22-Dec-2023,29-Feb-2024,3560.0,156.2,3824.0,164.8
165,TCS,22-Dec-2023,29-Feb-2024,3960.0,39.25,3824.0,440.7
166,TCS,22-Dec-2023,29-Feb-2024,3160.0,415.1,3824.0,30.9
167,TCS,22-Dec-2023,29-Feb-2024,4120.0,20.25,3824.0,578.85
168,TCS,22-Dec-2023,29-Feb-2024,3740.0,88.15,3824.0,273.55
169,TCS,22-Dec-2023,29-Feb-2024,3340.0,280.7,3824.0,73.3
170,TCS,22-Dec-2023,29-Feb-2024,3980.0,36.25,3824.0,457.35
171,TCS,22-Dec-2023,29-Feb-2024,3940.0,42.45,3824.0,424.3
172,TCS,22-Dec-2023,29-Feb-2024,3880.0,53.45,3824.0,376.35
173,TCS,22-Dec-2023,29-Feb-2024,3320.0,294.3,3824.0,67.2
174,TCS,22-Dec-2023,29-Feb-2024,3920.0,45.9,3824.0,408.05
175,TCS,22-Dec-2023,29-Feb-2024,4200.0,14.2,3824.0,651.4
176,TCS,22-Dec-2023,29-Feb-2024,3540.0,165.6,3824.0,154.55
177,TCS,22-Dec-2023,29-Feb-2024,3120.0,448.25,3824.0,24.75
178,TCS,22-Dec-2023,29-Feb-2024,3620.0,130.3,3824.0,197.85
179,TCS,22-Dec-2023,29-Feb-2024,3400.0,242.15,3824.0,20.0
180,TCS,22-Dec-2023,29-Feb-2024,3820.0,66.75,3824.0,330.7
181,TCS,22-Dec-2023,29-Feb-2024,3900.0,139.0,3824.0,392.1
182,TCS,22-Dec-2023,29-Feb-2024,3720.0,94.3,3824.0,260.1
183,TCS,22-Dec-2023,29-Feb-2024,4100.0,22.05,3824.0,561.0
184,TCS,22-Dec-2023,29-Feb-2024,3100.0,465.2,3824.0,22.05
185,TCS,22-Dec-2023,29-Feb-2024,3500.0,185.55,3824.0,135.25
186,TCS,22-Dec-2023,29-Feb-2024,3380.0,254.65,3824.0,86.5
187,TCS,22-Dec-2023,29-Feb-2024,3440.0,218.35,3824.0,109.15
188,TCS,22-Dec-2023,29-Feb-2024,3640.0,122.4,3824.0,209.6
189,TCS,22-Dec-2023,29-Feb-2024,3280.0,322.7,3824.0,56.35
190,TCS,22-Dec-2023,29-Feb-2024,3860.0,57.55,3824.0,360.8
191,TCS,22-Dec-2023,29-Feb-2024,4140.0,18.55,3824.0,596.8
192,TCS,22-Dec-2023,29-Feb-2024,4240.0,11.85,3824.0,688.3
193,TCS,22-Dec-2023,29-Feb-2024,3660.0,114.85,3824.0,221.7
194,TCS,22-Dec-2023,29-Feb-2024,4360.0,6.7,3824.0,801.0
195,TCS,22-Dec-2023,29-Feb-2024,3180.0,398.95,3824.0,34.35
196,TCS,22-Dec-2023,29-Feb-2024,3360.0,267.5,3824.0,79.7
197,TCS,22-Dec-2023,29-Feb-2024,4400.0,5.55,3824.0,839.1
198,TCS,22-Dec-2023,29-Feb-2024,3580.0,165.0,3824.0,175.45
199,TCS,22-Dec-2023,29-Feb-2024,3300.0,308.4,3824.0,61.7
200,TCS,22-Dec-2023,29-Feb-2024,4060.0,26.15,3824.0,525.8
201,TCS,22-Dec-2023,29-Feb-2024,4280.0,9.85,3824.0,725.55
202,TCS,22-Dec-2023,29-Feb-2024,3480.0,196.1,3824.0,126.15
203,TCS,22-Dec-2023,29-Feb-2024,4160.0,17.0,3824.0,614.85
204,TCS,22-Dec-2023,29-Feb-2024,3140.0,431.55,3824.0,27.7
205,TCS,22-Dec-2023,29-Feb-2024,4080.0,24.0,3824.0,543.35
206,TCS,22-Dec-2023,29-Feb-2024,4040.0,28.4,3824.0,508.45
207,TCS,22-Dec-2023,29-Feb-2024,4300.0,8.95,3824.0,744.35
208,TCS,22-Dec-2023,29-Feb-2024,3780.0,76.75,3824.0,301.45
209,TCS,22-Dec-2023,29-Feb-2024,4020.0,30.85,3824.0,491.25
210,TCS,22-Dec-2023,29-Feb-2024,3460.0,207.05,3824.0,117.45
211,TCS,22-Dec-2023,29-Feb-2024,3260.0,337.2,3824.0,51.25
212,TCS,22-Dec-2023,29-Feb-2024,3240.0,352.2,3824.0,46.55
213,TCS,22-Dec-2023,29-Feb-2024,3680.0,107.65,3824.0,234.15
214,TCS,22-Dec-2023,29-Feb-2024,4340.0,7.4,3824.0,782.05
215,TCS,26-Dec-2023,28-Dec-2023,3520.0,285.0,3795.55,0.75
216,TCS,26-Dec-2023,28-Dec-2023,4000.0,2.9,3795.55,199.95
217,TCS,26-Dec-2023,28-Dec-2023,3820.0,22.55,3795.55,39.3
218,TCS,26-Dec-2023,28-Dec-2023,3480.0,324.0,3795.55,0.65
219,TCS,26-Dec-2023,28-Dec-2023,3500.0,311.55,3795.55,0.75
220,TCS,26-Dec-2023,28-Dec-2023,3240.0,394.8,3795.55,0.05
221,TCS,26-Dec-2023,28-Dec-2023,3780.0,43.5,3795.55,20.55
222,TCS,26-Dec-2023,28-Dec-2023,3120.0,493.55,3795.55,21.5
223,TCS,26-Dec-2023,28-Dec-2023,3360.0,480.0,3795.55,0.2
224,TCS,26-Dec-2023,28-Dec-2023,4020.0,2.25,3795.55,217.0
225,TCS,26-Dec-2023,28-Dec-2023,3960.0,3.85,3795.55,157.75
226,TCS,26-Dec-2023,28-Dec-2023,4380.0,3.05,3795.55,775.15
227,TCS,26-Dec-2023,28-Dec-2023,2940.0,655.6,3795.55,6.8
228,TCS,26-Dec-2023,28-Dec-2023,3860.0,12.5,3795.55,69.1
229,TCS,26-Dec-2023,28-Dec-2023,3760.0,56.7,3795.55,13.9
230,TCS,26-Dec-2023,28-Dec-2023,3580.0,225.0,3795.55,1.15
231,TCS,26-Dec-2023,28-Dec-2023,3380.0,247.95,3795.55,0.15
232,TCS,26-Dec-2023,28-Dec-2023,3800.0,31.25,3795.55,27.65
233,TCS,26-Dec-2023,28-Dec-2023,3140.0,476.45,3795.55,0.4
234,TCS,26-Dec-2023,28-Dec-2023,3260.0,379.3,3795.55,0.55
235,TCS,26-Dec-2023,28-Dec-2023,4060.0,1.5,3795.55,214.25
236,TCS,26-Dec-2023,28-Dec-2023,3980.0,3.3,3795.55,176.65
237,TCS,26-Dec-2023,28-Dec-2023,3160.0,459.65,3795.55,0.15
238,TCS,26-Dec-2023,28-Dec-2023,3060.0,546.05,3795.55,15.05
239,TCS,26-Dec-2023,28-Dec-2023,3040.0,563.9,3795.55,13.3
240,TCS,26-Dec-2023,28-Dec-2023,4360.0,10.35,3795.55,756.35
241,TCS,26-Dec-2023,28-Dec-2023,4400.0,0.5,3795.55,793.95
242,TCS,26-Dec-2023,28-Dec-2023,4240.0,0.85,3795.55,645.6
243,TCS,26-Dec-2023,28-Dec-2023,3300.0,503.0,3795.55,0.35
244,TCS,26-Dec-2023,28-Dec-2023,3020.0,581.95,3795.55,11.7
245,TCS,26-Dec-2023,28-Dec-2023,4080.0,1.4,3795.55,240.85
246,TCS,26-Dec-2023,28-Dec-2023,3660.0,142.4,3795.55,2.3
247,TCS,26-Dec-2023,28-Dec-2023,3460.0,339.1,3795.55,0.6
248,TCS,26-Dec-2023,28-Dec-2023,4340.0,0.05,3795.55,737.7
249,TCS,26-Dec-2023,28-Dec-2023,2960.0,637.0,3795.55,7.8
250,TCS,26-Dec-2023,28-Dec-2023,3080.0,528.35,3795.55,17.0
251,TCS,26-Dec-2023,28-Dec-2023,4180.0,1.25,3795.55,591.6
252,TCS,26-Dec-2023,28-Dec-2023,3600.0,205.15,3795.55,1.35
253,TCS,26-Dec-2023,28-Dec-2023,4120.0,1.05,3795.55,538.85
254,TCS,26-Dec-2023,28-Dec-2023,3400.0,402.9,3795.55,0.45
255,TCS,26-Dec-2023,28-Dec-2023,4040.0,1.55,3795.55,220.85
256,TCS,26-Dec-2023,28-Dec-2023,2980.0,618.5,3795.55,8.95
257,TCS,26-Dec-2023,28-Dec-2023,4140.0,0.95,3795.55,286.3
258,TCS,26-Dec-2023,28-Dec-2023,3100.0,727.5,3795.55,0.15
259,TCS,26-Dec-2023,28-Dec-2023,3340.0,191.0,3795.55,0.2
260,TCS,26-Dec-2023,28-Dec-2023,4260.0,1.6,3795.55,663.8
261,TCS,26-Dec-2023,28-Dec-2023,3720.0,88.2,3795.55,6.7
262,TCS,26-Dec-2023,28-Dec-2023,4280.0,0.6,3795.55,682.15
263,TCS,26-Dec-2023,28-Dec-2023,3680.0,127.75,3795.55,3.25
264,TCS,26-Dec-2023,28-Dec-2023,3560.0,240.0,3795.55,1.05
265,TCS,26-Dec-2023,28-Dec-2023,3880.0,10.35,3795.55,87.55
266,TCS,26-Dec-2023,28-Dec-2023,3900.0,8.55,3795.55,103.0
267,TCS,26-Dec-2023,28-Dec-2023,3920.0,6.65,3795.55,121.75
268,TCS,26-Dec-2023,28-Dec-2023,3700.0,108.5,3795.55,4.55
269,TCS,26-Dec-2023,28-Dec-2023,3940.0,5.1,3795.55,139.15
270,TCS,26-Dec-2023,28-Dec-2023,3280.0,364.05,3795.55,0.8
271,TCS,26-Dec-2023,28-Dec-2023,4220.0,0.8,3795.55,627.5
272,TCS,26-Dec-2023,28-Dec-2023,4320.0,12.4,3795.55,719.1
273,TCS,26-Dec-2023,28-Dec-2023,3840.0,16.4,3795.55,52.85
274,TCS,26-Dec-2023,28-Dec-2023,4300.0,0.55,3795.55,700.55
275,TCS,26-Dec-2023,28-Dec-2023,3640.0,162.15,3795.55,1.65
276,TCS,26-Dec-2023,28-Dec-2023,3220.0,410.6,3795.55,1.2
277,TCS,26-Dec-2023,28-Dec-2023,4200.0,0.95,3795.55,312.1
278,TCS,26-Dec-2023,28-Dec-2023,3440.0,366.25,3795.55,0.35
279,TCS,26-Dec-2023,28-Dec-2023,3620.0,190.25,3795.55,1.25
280,TCS,26-Dec-2023,28-Dec-2023,4100.0,1.25,3795.55,244.2
281,TCS,26-Dec-2023,28-Dec-2023,3320.0,334.7,3795.55,0.1
282,TCS,26-Dec-2023,28-Dec-2023,4160.0,1.0,3795.55,573.9
283,TCS,26-Dec-2023,28-Dec-2023,3740.0,73.45,3795.55,9.95
284,TCS,26-Dec-2023,28-Dec-2023,3180.0,443.05,3795.55,0.2
285,TCS,26-Dec-2023,28-Dec-2023,3540.0,264.6,3795.55,0.7
286,TCS,26-Dec-2023,28-Dec-2023,3000.0,879.3,3795.55,0.15
287,TCS,26-Dec-2023,28-Dec-2023,3420.0,425.0,3795.55,0.6
288,TCS,26-Dec-2023,28-Dec-2023,3200.0,680.35,3795.55,0.3
289,TCS,26-Dec-2023,25-Jan-2024,3680.0,199.2,3795.55,58.2
290,TCS,26-Dec-2023,25-Jan-2024,4260.0,4.5,3795.55,851.85
291,TCS,26-Dec-2023,25-Jan-2024,4180.0,25.1,3795.55,775.5
292,TCS,26-Dec-2023,25-Jan-2024,3660.0,238.45,3795.55,52.45
293,TCS,26-Dec-2023,25-Jan-2024,4340.0,21.1,3795.55,928.9
294,TCS,26-Dec-2023,25-Jan-2024,3460.0,378.0,3795.55,190.0
295,TCS,26-Dec-2023,25-Jan-2024,3600.0,262.9,3795.55,36.2
296,TCS,26-Dec-2023,25-Jan-2024,3860.0,110.4,3795.55,139.8
297,TCS,26-Dec-2023,25-Jan-2024,4380.0,2.4,3795.55,967.6
298,TCS,26-Dec-2023,25-Jan-2024,3840.0,118.1,3795.55,128.4
299,TCS,26-Dec-2023,25-Jan-2024,3560.0,355.45,3795.55,28.7
300,TCS,26-Dec-2023,25-Jan-2024,3340.0,184.3,3795.55,128.05
301,TCS,26-Dec-2023,25-Jan-2024,3520.0,327.0,3795.55,21.2
302,TCS,26-Dec-2023,25-Jan-2024,4000.0,62.9,3795.55,231.6
303,TCS,26-Dec-2023,25-Jan-2024,4160.0,7.4,3795.55,756.55
304,TCS,26-Dec-2023,25-Jan-2024,3820.0,126.3,3795.55,117.2
305,TCS,26-Dec-2023,25-Jan-2024,3940.0,78.85,3795.55,191.5
306,TCS,26-Dec-2023,25-Jan-2024,4200.0,25.8,3795.55,390.0
307,TCS,26-Dec-2023,25-Jan-2024,3280.0,125.0,3795.55,8.5
308,TCS,26-Dec-2023,25-Jan-2024,3380.0,100.0,3795.55,147.1
309,TCS,26-Dec-2023,25-Jan-2024,3040.0,384.9,3795.55,34.0
310,TCS,26-Dec-2023,25-Jan-2024,3720.0,183.6,3795.55,73.2
311,TCS,26-Dec-2023,25-Jan-2024,3880.0,101.1,3795.55,151.55
312,TCS,26-Dec-2023,25-Jan-2024,4120.0,9.0,3795.55,718.85
313,TCS,26-Dec-2023,25-Jan-2024,4060.0,49.55,3795.55,662.9
314,TCS,26-Dec-2023,25-Jan-2024,4300.0,16.7,3795.55,890.3
315,TCS,26-Dec-2023,25-Jan-2024,3360.0,174.0,3795.55,137.4
316,TCS,26-Dec-2023,25-Jan-2024,4020.0,14.45,3795.55,626.05
317,TCS,26-Dec-2023,25-Jan-2024,3200.0,660.0,3795.55,3.1
318,TCS,26-Dec-2023,25-Jan-2024,3120.0,323.5,3795.55,51.15
319,TCS,26-Dec-2023,25-Jan-2024,3140.0,309.1,3795.55,56.4
320,TCS,26-Dec-2023,25-Jan-2024,3760.0,158.85,3795.55,89.0
321,TCS,26-Dec-2023,25-Jan-2024,3400.0,434.0,3795.55,11.05
322,TCS,26-Dec-2023,25-Jan-2024,3240.0,241.75,3795.55,87.3
323,TCS,26-Dec-2023,25-Jan-2024,3220.0,254.45,3795.55,80.35
324,TCS,26-Dec-2023,25-Jan-2024,3740.0,170.35,3795.55,81.0
325,TCS,26-Dec-2023,25-Jan-2024,3260.0,229.5,3795.55,7.5
326,TCS,26-Dec-2023,25-Jan-2024,3640.0,237.45,3795.55,40.0
327,TCS,26-Dec-2023,25-Jan-2024,3580.0,278.7,3795.55,265.5
328,TCS,26-Dec-2023,25-Jan-2024,3920.0,86.2,3795.55,177.3
329,TCS,26-Dec-2023,25-Jan-2024,3320.0,195.0,3795.55,119.1
330,TCS,26-Dec-2023,25-Jan-2024,2980.0,434.1,3795.55,24.25
331,TCS,26-Dec-2023,25-Jan-2024,4140.0,8.15,3795.55,737.65
