RELIANCE.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,TCS.NS,KOTAKBANK.NS,HINDUNILVR.NS,BHARTIARTL.NS,LT.NS,SBIN.NS,ASHOKLEY.NS,BIOCON.NS,GLENMARK.NS,JSWSTEEL.NS,MRF.NS,PIDILITIND.NS,TORNTPHARM.NS,UBL.NS,ZEEL.NS,PETRONET.BO,NSE
996.238159,1041.009033,578.472778,439.615936,1669.851563,1467.228271,1894.479248,476.739594,982.319885,231.600937,64.050926,285.873718,205.632645,195.118073,65541.32031,1505.361816,934.472961,1027.107422,177.989502,186.578186,9197.40
915.479187,972.600952,525.159851,396.06723,1568.253418,1381.043823,1809.408691,450.52063,905.010559,213.75238,60.833984,266.21991,213.677414,168.878372,60934.28516,1462.684448,925.805969,955.218872,161.972397,168.932739,8967.05
908.539001,948.857605,499.764191,361.02182,1532.75415,1320.161011,1867.318237,440.730957,893.84613,205.904724,61.602211,261.306458,202.591324,160.207474,61774.95313,1540.086426,938.015259,935.385742,129.597397,164.297775,8468.80
872.936462,853.300415,481.167694,349.028717,1529.426025,1169.700439,1792.543335,412.476471,845.078125,205.952576,61.698242,250.536545,194.93895,149.221298,59568.46094,1478.19458,863.892456,872.605591,159.781601,155.353073,8263.45
827.149048,871.448547,491.298889,332.808563,1523.79248,1208.525757,1712.876831,431.086578,787.668396,194.89888,46.50354,251.032852,201.070663,148.267944,57463.53516,1428.206543,843.357056,860.901611,137.484222,160.719864,8745.45
917.507141,859.090332,527.006042,339.83728,1673.810669,1259.926758,1911.717285,448.436676,807.848145,200.832474,42.535492,272.473389,207.692886,159.571899,58641.75781,1483.380981,901.322815,874.074707,141.086853,168.160263,7610.25
796.819336,750.785706,474.098358,279.183655,1554.848145,1096.141846,1742.134644,394.835571,676.445496,173.796417,34.889748,253.712936,184.539597,131.107727,51664.36328,1255.818237,854.802673,785.976746,118.789482,153.930038,7801.05
850.31311,747.039246,531.14856,291.47168,1585.997192,1150.687012,1889.494507,391.636963,670.619507,175.327667,34.405842,268.999237,186.992294,133.559189,52288.12109,1259.671021,865.367737,815.359009,116.014488,143.887589,8317.85
975.462524,833.692749,545.917664,311.525696,1629.904053,1287.673584,1945.680298,415.917389,725.422852,181.739746,33.341244,269.64444,187.924316,137.826523,56246.23828,1255.71936,846.759766,864.231567,122.19738,142.83049,8641.45
960.996216,876.849182,579.058167,324.649292,1667.757935,1370.314575,2045.146729,456.23941,793.86792,184.46727,41.470894,280.414337,204.259125,136.010666,55018.00781,1252.558228,863.940186,876.229431,125.361847,154.539917,8660.25
960.455444,880.109009,587.793579,334.086487,1699,1396.414429,1994.505249,435.157532,792.967957,187.52977,41.90641,275.64978,195.380417,137.508759,56039.46094,1283.430054,885.260742,886.513184,124.680283,157.304626,8281.10
928.773682,809.268311,564.379211,308.085052,1656.164307,1291.216675,2035.317139,417.807465,756.590271,178.868652,40.986984,273.565277,192.0448,129.291824,54055.66016,1267.672974,932.82782,887.443665,122.343437,154.539917,8597.75
1003.854431,838.704163,577.707336,318.259552,1700.490234,1293.562378,2141.678223,427.354889,765.921509,188.391098,41.664459,268.552551,201.953613,132.787445,57822.10938,1339.987305,938.396057,899.931091,120.688171,162.386856,8253.80
973.84021,807.322083,542.855774,305.87323,1591.212158,1179.381836,2030.937988,408.405487,733.570007,178.533707,39.777218,276.344574,199.991486,129.836594,54784.49219,1281.602417,932.304382,871.381348,117.718437,162.630798,8083.80
971.13623,791.947205,527.456299,281.788696,1540.414307,1138.660034,2007.130737,410.925598,733.854248,167.958542,36.922165,288.801941,209.017349,127.748329,54738.16797,1201.187378,988.461426,868.687927,121.077644,159.215561,8792.20
1087.091919,871.983765,575.455933,320.569672,1653.091187,1195.750366,2278.089844,455.754761,759.432251,178.390152,38.567444,315.950012,223.6353,143.546616,57361.43359,1280.614624,1120.454712,908.109192,137.192123,162.671463,8748.75
1074.518555,864.977478,568.79187,313.540924,1588.139282,1185.370239,2292.951416,447.467407,764.595276,175.136246,42.438713,324.982819,229.17836,140.36879,56836.24609,1287.579224,1207.545898,898.364136,139.382919,174.909424,9111.90
1099.575317,900.154602,572.979492,336.888153,1644.66394,1270.456665,2210.397217,473.686401,769.995056,179.682144,44.180779,331.28595,242.962402,150.991821,59664.64453,1332.380371,1213.732788,925.101929,145.906601,182.309113,8993.85
1071.814575,871.253845,574.015137,325.042511,1638.238525,1248.499023,2186.356934,496.464417,819.872375,175.614761,44.567902,338.035736,293.438568,152.217529,57061.36328,1361.078857,1130.425171,930.292786,133.492126,177.674133,8925.30
1036.392334,840.066467,575.500916,321.798492,1615.796265,1171.49707,2317.829834,494.81665,833.798157,174.514191,45.196987,334.363068,313.697693,155.622314,57079.79688,1457.152222,1092.899658,895.132019,130.230286,170.802994,8992.80
1052.796631,856.073792,561.812439,336.200043,1598.010132,1128.679321,2269.890869,485.075409,863.639282,180.399902,45.438942,347.316711,314.041077,154.94136,60086.15234,1457.942505,1111.174561,901.840942,131.982925,177.674133,9266.75
1103.225708,885.801575,566.225281,369.18103,1681.958862,1183.973022,2222.277344,487.013947,883.770142,184.945801,47.32618,352.627228,308.498047,160.979218,61275.50781,1453.200684,1069.270752,912.46759,136.461853,172.063385,9261.85
1121.072144,919.421753,588.333862,355.172699,1693.55249,1175.489258,2177.132568,475.237213,867.381287,184.228027,46.358364,355.307312,308.10556,152.081329,61022.70703,1448.113037,1109.46106,905.31781,136.948685,177.796097,8981.45
1115.258423,896.846191,570.232666,326.222168,1618.12439,1127.980713,2159.289063,485.123871,824.514282,176.81105,42.680668,354.364319,309.430023,144.908554,58518.29297,1457.843628,1118.64624,908.74585,125.848701,174.990738,9187.30
1229.05127,903.609009,578.022522,330.252625,1647.783447,1149.938354,2223.348145,485.996216,807.699036,180.591324,43.503311,357.937744,312.177032,146.361252,57879.27344,1519.636963,1163.239014,905.21991,147.853958,180.682816,9313.90
1235.630981,929.249939,611.748413,346.964325,1749.052979,1247.251343,2159.382324,480.762115,796.331055,178.677246,45.196987,345.132965,333.76062,145.226334,58366.78125,1520.575439,1152.959229,901.057495,153.403961,181.536621,9154.40
1277.182251,912.804749,592.566528,329.171295,1693.459351,1237.170776,2127.329346,479.065887,806.372742,172.025909,43.503311,354.761353,338.322632,139.143082,58459.28516,1486.986694,1156.69519,862.61554,141.330276,177.674133,9282.30
1288.674072,904.679443,598.510132,341.999969,1710.2677,1301.097778,2162.131104,478.87207,810.209473,173.126495,42.874226,360.468903,335.624634,142.820267,58858.08203,1521.859619,1194.101563,889.598389,145.809219,183.48819,9380.90
1287.232056,906.33374,594.998169,353.747314,1731.173706,1324.103516,2133.712158,470.730103,812.009521,176.380386,43.11618,349.401215,321.546295,144.726944,58728,1535.640747,1180.56189,911.830933,148.438156,182.431091,9553.35
1286.150513,950.803772,609.271912,364.167572,1774.568237,1325.301025,2079.482666,480.762115,829.250916,181.931168,46.406754,349.55011,323.459351,148.994324,58855.24219,1499.434448,1151.864624,924.416321,155.205261,191.497742,9859.90
1321.34729,974.83905,644.348572,373.703033,1875.884155,1354.594849,2045.240112,498.499908,850.281799,182.31398,50.665142,351.336823,330.670227,164.020859,60154.49609,1508.522949,1116.19519,919.274414,155.156601,197.59642,9293.50
1293.586548,898.15979,606.705322,332.316986,1797.662476,1275.34729,1940.555298,516.140808,805.851807,171.164597,47.713306,355.307312,330.964539,148.494949,57646,1407.411499,1130.686768,949.783142,142.547379,188.001205,9205.60
1316.525146,886.920593,606.705322,325.239136,1799.804199,1235.973022,1902.213135,511.827454,792.825928,163.077698,46.79388,346.621918,318.652069,148.812698,57410.10156,1376.588867,1125.927612,889.647339,144.494751,186.25293,9270.90
1316.615356,920.930054,599.680908,335.610199,1772.659058,1243.55835,1873.048706,529.226013,793.204773,163.74762,46.06802,350.641998,328.364746,150.537811,58019.1875,1413.240112,1104.440308,878.188232,148.632919,189.952774,9199.05
1358.256592,900.105896,598.825439,331.039063,1761.53125,1197.497192,1856.136963,511.827454,779.515686,163.412659,44.616295,347.167847,329.836365,156.348709,58484.78516,1336.677856,1120.573608,856.200439,143.472397,185.236496,9251.50
1407.69458,904.046936,607.155579,331.972961,1763.160889,1215.113159,1946.891479,513.766113,772.979248,159.488831,45.535721,356.597687,327.432678,153.125473,58528.375,1351.792725,1160.549927,871.773071,146.685532,182.675049,9239.20
1421.214478,891.153503,614.990479,314.720581,1802.178589,1186.168701,1908.269653,519.727112,778.331604,158.340393,47.181007,349.004181,328.855286,158.482361,58445.16406,1360.782593,1187.819458,867.365662,151.310532,190.481323,9196.55
1333.289917,877.287048,619.268127,315.752777,1815.401855,1154.978638,1874.306763,542.650574,771.889771,159.728073,47.035831,340.914368,325.863007,161.796356,57292.89453,1339.592163,1163.738403,876.131409,150.969757,187.919876,9383.55
1361.578003,902.684692,625.121826,332.316986,1815.541626,1184.422119,1859.584473,538.870422,817.456726,166.618698,47.181007,334.760101,330.473999,165.564392,59294.09375,1368.587036,1144.155029,896.405212,160.803955,188.692383,9142.75
1306.530518,869.648315,592.701721,321.847626,1771.494995,1170.848145,1869.181885,523.264954,825.74585,160.732971,47.713306,332.675629,339.892334,159.072525,57790.44531,1344.4823,1146.224976,919.764099,165.185547,188.204468,9136.85
1327.86731,864.247681,587.433411,317.227356,1762.695068,1176.038208,1893.454346,537.077209,818.877625,159.249573,45.632504,326.074707,333.221008,158.255386,57793.37891,1356.633423,1171.424561,895.621643,159.878967,185.358459,8823.25
1310.898193,814.133728,597.879822,293.437744,1811.770386,1111.512451,1868.436279,521.520325,770.516052,148.626556,42.438713,329.30072,321.006714,148.222549,56024.35938,1326.403687,1188.462036,862.762573,145.565811,178.487274,8879.10
1281.918701,808.295227,602.112366,295.207214,1814.610229,1128.279907,1840.762817,580.403931,754.411316,146.233994,41.664459,334.114899,326.059204,153.715622,56493.71875,1346.01355,1189.318848,856.298401,146.296066,182.227798,9066.55
1304.483398,834.033264,602.968018,300.466461,1819.220093,1157.873169,1855.018799,575.799866,791.02594,146.808197,41.954803,344.289246,337.194366,155.304535,56961.64844,1353.521606,1222.870239,856.886047,149.509232,185.073853,9106.25
1311.353027,836.417358,605.354492,299.237671,1854.233398,1148.042114,1836.430054,576.284485,777.289612,145.420517,44.616295,352.230164,343.522247,154.260391,57113.36328,1402.274414,1246.28479,907.962219,149.898697,190.887894,9039.25
1302.527344,816.274414,623.500671,286.114105,1881.378784,1157.973022,1852.269897,574.976013,772.742371,144.367783,42.196754,347.713776,345.33728,150.855591,57096.05859,1380.787476,1237.837402,894.495422,158.953964,188.001205,9029.05
1295.703247,829.459778,612.874146,287.736115,1809.349121,1150.986328,1842.859253,542.069031,782.073608,144.89415,42.148365,355.654694,341.609192,160.025879,57386.33984,1395.359131,1228.581055,906.737976,160.852661,189.464874,9314.95
1315.265503,879.330566,635.297913,313.442657,1867.363647,1215.213013,1861.77417,545.80072,806.041199,151.78476,41.809635,348.259735,342.394043,167.788849,57736.96484,1385.825928,1143.393677,912.222717,160.122391,190.481323,9490.10
1339.55896,919.810974,637.054138,321.306976,1866.432495,1227.089966,1872.815796,545.461426,857.81311,151.401947,42.971012,342.899597,336.703827,167.198669,58122.07813,1408.102905,1122.168091,923.681763,175.944748,193.693283,9580.30
1332.416626,926.038818,630.755615,326.320465,1836.68042,1221.650513,1916.982056,535.623291,883.154358,154.368729,41.083767,352.081299,348.329498,167.244064,58765.17578,1450.63208,1124.3573,937.295593,178.719757,205.362045,9826.15
1383.323853,961.069885,638.560242,333.496643,1904.565674,1246.003662,1964.688477,541.875122,879.270325,162.742722,44.906643,382.6539,361.770203,176.096558,61084.39063,1455.324585,1107.438599,945.326782,181.007919,200.32048,9979.10
1397.290405,974.060547,646.364807,342.491516,1906.335083,1340.322266,1963.617065,540.954285,895.659302,162.934128,46.164803,379.874573,381.342621,174.462265,62323.40234,1472.760986,1127.640991,946.01239,193.714493,198.287598,10061.55
1402.704224,994.738708,640.385803,350.798187,1911.004883,1383.88855,1975.82312,534.702454,910.6745,167.384323,45.632504,379.676025,382.765106,174.961609,61380.83984,1491.876831,1098.277344,916.385193,190.550018,205.687302,10029.10
1437.415894,974.74176,646.045349,341.950836,1953.406006,1331.838623,1975.916504,554.863464,881.686035,166.570847,44.277561,390.743713,388.161011,174.32605,61285.89453,1478.737915,1125.927612,928.138184,200.189499,206.785049,10142.15
1439.144409,1005.539978,642.211487,351.142242,1912.965942,1335.232056,1945.167847,566.397827,904.943054,179.729996,46.79388,386.723633,394.93042,178.911224,63152.30469,1490.049438,1126.831909,996.109192,200.773697,208.248749,10167.45
1428.044067,988.559631,658.003174,353.698151,1934.91394,1334.184204,1967.623779,567.173279,910.721924,178.772964,51.342613,378.435272,392.183411,177.004517,63866.26563,1474.242798,1126.11792,997.627197,191.864487,209.549774,10046.65
1398.609741,960.729309,655.036499,342.638947,1935.194336,1301.646729,1962.778198,550.356262,903.095825,176.523926,49.116638,378.832306,394.19458,172.555588,63617.5,1449.54541,1131.210083,989.400269,187.336868,209.590408,10116.15
1430.4552,965.15686,653.439087,347.013489,1969.470093,1329.692749,1974.984741,549.677856,896.701233,179.634277,51.00388,387.071045,393.851257,173.372726,63420.85938,1437.147217,1170.210938,988.861572,184.805298,205.768616,9902.00
1399.110229,942.532532,642.576599,335.462738,1931.084229,1296.207153,1963.151245,534.896301,881.449219,169.537643,49.455372,384.093201,377.173035,167.652634,62514.83203,1400.150513,1164.833252,978.57782,171.319748,207.476242,9972.90
1445.604614,956.301819,631.71405,338.362732,1904.793945,1277.343506,1963.477051,542.892822,877.612549,171.451691,50.665142,381.959015,396.205811,171.556808,63353.95703,1412.746216,1183.083984,992.730164,164.114502,211.501373,9813.70
1469.033813,924.28717,627.606384,325.484924,1895.828003,1246.502808,1942.09314,533.781677,852.508118,166.235886,50.084457,384.688721,387.86673,166.835495,62622.83984,1414.623047,1172.233521,986.02124,161.144745,209.834366,9914.00
1471.899902,963.745972,640.066406,337.133942,1910.678101,1274.349243,1934.685547,528.159851,847.913513,165.470261,49.213417,382.256866,385.659302,172.555588,62291.50391,1413.931641,1189.294922,983.768616,159.586853,212.070541,9881.15
1469.761841,952.895935,642.302795,336.150879,1912.545654,1241.412598,1936.455811,546.139954,838.203369,165.518127,48.874683,393.175659,391.055206,174.18988,62597.64063,1414.820679,1211.448486,981.809814,160.657928,212.761749,10091.65
1506.656982,992.50061,651.65918,346.030426,1903.48645,1300.848145,1924.435913,543.668335,849.429321,171.930206,49.503765,390.94223,397.971741,175.597183,62628.89844,1374.316895,1200.074219,991.114136,169.810532,211.704636,10244.40
1600.828857,1005.539978,644.037048,357.630341,1909.556885,1299.999756,1963.27478,554.911926,850.897644,176.571808,52.600773,378.435272,401.601746,176.414368,62578.80078,1381.923584,1210.401367,999.047424,168.398697,211.745285,10311.20
1588.773071,1001.063782,642.34845,361.316711,1894.006592,1352.748413,1970.826538,563.19928,859.660522,179.634277,52.842728,384.688721,509.912079,179.728348,64381.57422,1374.168579,1232.531128,1014.13031,172.390808,213.57489,10471.00
1565.798706,1014.249146,657.820679,369.770874,1900.871216,1387.232178,2022.564453,561.018372,916.642761,184.180176,54.439625,393.572693,475.819794,183.087769,64152.82422,1392.642334,1227.795898,1021.427124,177.161865,211.135406,10305.30
1572.122192,1004.712891,651.88739,342.196625,1907.315552,1341.320313,1998.501709,540.227417,905.227295,176.667511,52.407215,387.021393,450.508148,176.051178,63750.66016,1387.159668,1171.710083,1029.164307,169.518448,213.57489,10288.90
1563.06897,1001.063782,639.427368,345.047394,1882.939575,1379.047852,2038.700439,541.82666,893.432983,177.289566,51.72974,401.315094,449.428986,175.733414,64428.19922,1365.228149,1189.818237,1027.499268,167.814499,212.070541,10383.00
1584.678589,1028.018311,682.96875,343.179626,1978.902954,1337.52771,2020.922607,543.183655,911.527161,176.667511,50.761925,398.833557,457.866211,174.916229,66066.55469,1371.007324,1176.040771,996.990723,171.611862,215.607773,10312.40
1567.845947,1047.09082,667.95282,337.281372,1962.838989,1353.047729,2047.893921,549.677856,887.275269,171.547394,47.035831,394.813446,458.945374,173.145721,64813.16406,1368.142456,1160.145386,985.09082,167.5224,213.656204,10302.10
1550.512817,1037.165283,671.786682,345.489807,1944.626953,1357.838623,2045.126831,542.650574,893.953979,170.781754,45.438942,387.21994,441.776611,171.920013,66878.53906,1355.497314,1128.9021,1016.382996,166.597397,209.834366,10430.05
1580.99353,1055.410645,668.089844,357.876068,1953.873047,1354.145752,2036.120361,542.941345,875.623108,176.858902,46.648712,385.582123,426.962463,173.826706,65449.28125,1354.163574,1112.721069,1002.524353,170.784225,209.265182,10551.70
1608.21106,1060.081665,690.636414,356.696442,2014.673462,1349.404785,2018.624268,541.293579,891.727783,177.480988,47.519741,389.056274,427.011475,176.550537,65703.83594,1371.748413,1118.836548,1033.963379,169.810532,212.477112,10607.35
1633.380005,1045.047363,696.20459,354.877838,2054.366211,1351.201538,2039.216309,563.586914,894.522461,176.763199,47.519741,392.679321,424.509766,173.372726,65750.96094,1372.637451,1139.89563,1015.89325,167.717133,221.787735,10763.65
1691.757446,1073.315552,697.391174,355.713409,2113.719238,1365.274414,2027.865112,558.885925,901.106445,179.969254,50.084457,398.883179,419.898712,177.776993,66937.24219,1372.538574,1117.075684,1038.5177,170.443436,223.210754,10799.65
1665.857544,1075.407715,724.912659,369.672607,2119.976563,1365.623535,2020.876099,549.726257,893.906616,180.495605,50.22963,397.245361,408.616394,175.116089,66465.28125,1382.368286,1110.365356,1028.185059,175.555283,212.436462,10705.75
1642.607178,1080.467773,707.158386,362.692993,2072.344971,1350.153442,2050.802246,544.05603,891.680542,183.653809,50.278019,398.783905,411.412445,179.245102,64902.93359,1369.772461,1114.958008,1040.721558,167.619751,214.794617,10813.45
1666.588501,1094.674805,713.548035,364.069244,2058.756348,1365.523926,2041.233276,551.180237,895.185547,190.544418,50.471581,402.952911,423.773987,181.171967,64951.29688,1363.202881,1124.714111,1048.115967,167.376328,215.485794,10768.05
1715.738892,1075.358887,713.684998,354.238861,2075.566895,1346.759888,2086.216797,557.044373,883.059692,187.194824,49.503765,411.241241,418.574219,177.364105,64485.46094,1366.11731,1119.812012,1010.163757,165.623703,212.7211,10802.70
1767.766846,1051.177856,727.559753,347.603302,2073.372314,1332.98645,2125.102051,568.772583,879.270325,184.419418,49.165028,411.787201,407.635315,182.04364,64292.79688,1378.46582,1122.953247,987.196594,169.177658,215.770416,10607.35
1751.32251,1030.35376,714.962952,339.689789,2028.49585,1295.807861,2096.489258,571.244263,864.823547,178.055191,48.777908,434.369263,399.394318,178.052277,64016.98047,1363.894409,1152.316772,983.866455,161.923691,216.29895,10618.20
1684.63147,1024.807129,758.50415,339.935577,2086.354004,1287.523804,2134.389648,546.2854,864.160339,175.901886,47.713306,421.663727,407.929626,178.832199,63300.57813,1353.274536,1138.705566,978.920532,156.032913,213.918839,10739.95
1684.083496,1033.954102,831.575073,338.805084,2091.82959,1320.111084,2146.304199,545.461426,872.638977,178.246597,48.584339,423.301575,414.551819,184.566925,63163.98047,1365.376343,1144.416626,956.98175,153.257919,213.417755,10901.70
1746.480591,1068.887939,824.409546,347.799927,2060.003662,1324.901855,2190.114502,549.338562,876.80719,180.112808,50.084457,428.413544,421.615601,189.705246,64975.84766,1375.749268,1139.181519,964.033569,153.257919,219.806519,11022.20
1753.971924,1102.556885,852.843689,356.843903,2066.696777,1316.518188,2186.737549,558.062134,871.170654,182.553223,49.890892,424.840118,410.725677,189.751144,64659.97266,1423.069702,1129.092285,964.817017,150.677658,222.31192,11162.25
1801.158081,1107.908936,855.080017,372.375946,2082.75,1356.391479,2174.588623,550.307861,888.648926,186.046371,50.761925,423.152679,406.310852,192.641449,65234.87109,1385.875122,1124.024048,964.229431,149.703964,218.929611,11132.60
1830.803467,1096.037109,837.873535,374.636932,2050.830811,1339.773315,2109.388916,551.664856,872.402222,183.749512,49.987675,427.520203,405.869385,189.934662,64028.66406,1367.203857,1112.625977,969.420288,152.868423,212.707901,11215.45
1879.953857,1099.978149,828.791077,385.597839,2032.34436,1371.412598,2074.536621,549.774719,868.28125,189.730942,50.326412,427.123108,413.472717,192.090942,62984.44531,1364.141479,1118.836548,981.711853,154.76712,210.286026,11194.15
1960.668091,1088.982178,842.391846,375.325043,2019.426636,1347.408569,2072.61377,542.262817,856.771118,183.70166,48.777908,412.084961,417.151733,188.099533,62605.83984,1361.968018,1106.629517,977.79425,147.707916,201.475372,11131.80
1969.849609,1050.447876,865.760071,352.420227,2065.667236,1320.061279,2084.058838,542.311218,856.202637,179.10791,47.761692,396.649811,417.396973,189.888779,61567.08203,1339.789673,1094.279907,961.976746,141.573685,198.886475,11300.55
1989.491333,1057.40564,878.904541,346.128754,2162.033447,1381.393311,2103.806641,547.254639,865.391846,181.309082,49.503765,396.054199,412.884033,197.183365,61838.76953,1337.418945,1090.401001,950.076904,140.600021,195.838242,11202.85
1915.446167,1035.948853,870.963196,345.096558,2130.488281,1386.782959,2093.25293,548.805481,873.396851,182.983887,49.552155,392.877808,416.170654,199.614883,61451.27734,1354.262451,1134.113159,941.115295,138.603973,203.27092,11102.15
1926.591919,1022.374451,877.626648,339.099976,2133.718262,1382.341553,2068.568604,535.720215,860.418335,178.533707,47.568138,400.471375,433.045074,196.678741,60683.85547,1332.726196,1160.074219,945.179871,136.510529,204.273071,11073.45
1888.450073,1005.004822,881.780029,340.91864,2135.496582,1363.128418,2082.041016,537.804199,865.344421,183.223145,47.084229,406.575989,443.787842,202.092316,60689.22656,1340.580078,1267.629395,932.055847,135.098694,206.987259,10891.60
1835.371338,975.033691,873.473389,337.428833,2109.989014,1306.03833,2076.953857,530.534546,867.665527,183.98877,47.713306,408.858978,441.286072,202.367584,60615.76172,1329.021729,1298.254028,926.717957,131.398682,208.699265,11095.25
1964.733643,1013.616638,867.037964,345.047394,2105.823486,1321.408691,2070.641357,532.133911,875.575745,183.366714,48.003647,410.744934,436.96933,209.295135,60909.47656,1326.55188,1346.201782,920.890503,139.577667,206.235626,11101.65
1942.670654,999.896118,862.336975,346.227081,2114.997314,1331.639038,2067.579346,541.778198,884.653992,183.223145,47.422962,405.18631,439.078674,215.763931,61156.96484,1299.137573,1359.765137,936.756958,141.719757,206.569702,11200.15
1949.659546,1012.692139,886.207153,352.665985,2160.489258,1337.52771,2091.980713,540.173157,881.213806,182.744629,47.471352,404.441833,452.470306,219.75531,60984.73047,1315.83313,1416.517212,938.177124,144.835556,205.609283,11214.05
1960.942139,1015.757385,867.996521,351.879547,2148.554443,1339.923096,2082.653809,545.523315,875.002319,182.45752,48.342388,396.500916,444.867004,220.397614,62333.74609,1361.622314,1399.670166,945.620605,146.150024,204.18956,11270.15
1936.641113,1022.374451,868.407227,357.384583,2136.807129,1357.589111,2079.073486,543.626404,917.431274,185.472183,49.74572,409.404938,462.37912,224.985382,61498.88672,1381.973022,1432.864624,948.314026,147.221069,206.527939,11322.50
1949.38562,1037.943848,865.760071,361.120117,2134.092041,1361.980591,2082.747559,536.087524,919.199158,186.668442,50.519974,404.541077,468.020264,232.830536,61098.70313,1363.301758,1366.047119,949.195435,155.546066,206.110352,11308.40
1943.721313,1035.07312,871.693298,360.628601,2112.984619,1332.537354,2068.097412,532.780151,907.588501,194.563934,52.213646,393.671936,457.768066,235.629074,61271.97656,1347.989258,1340.157715,944.298401,157.006592,215.589081,11300.45
1938.651001,1030.548462,868.270386,361.808258,2110.27002,1333.685059,2071.442139,520.766541,946.720764,193.224075,59.13353,390.34668,455.85498,237.280701,63599.95313,1363.400391,1332.043579,965.698547,158.028961,221.476791,11178.40
1931.114014,1006.610352,870.46106,355.271057,2098.756592,1304.940308,2048.124023,514.2005,939.171448,188.056152,59.617435,392.183014,466.695831,243.474243,61072.17188,1355.003418,1351.079834,943.759766,156.957916,217.092346,11247.10
1910.60437,1004.956116,874.021057,354.0914,2109.287354,1325.001831,2068.992188,507.196594,956.372314,184.802246,60.682034,388.36145,471.552124,247.373825,59794.03516,1363.647583,1328.783691,952.378601,165.623703,212.37384,11385.35
1935.453613,1028.066895,883.194824,363.282776,2124.591309,1366.721558,2086.233887,511.963135,959.955872,186.716309,66.295364,391.934875,465.812836,254.301376,59851.14453,1394.223022,1335.041748,986.009888,169.372391,215.547348,11408.40
1947.329956,1037.89502,875.664124,368.099731,2112.282471,1352.998047,2066.684326,521.252991,964.303833,188.58252,67.021225,393.423767,471.650238,255.585968,59485.60938,1432.010132,1329.973145,996.761963,191.621094,213.000183,11312.20
1915.811523,1030.499756,871.875854,361.513336,2108.772217,1335.781128,2059.240967,511.233551,951.546509,186.381348,69.005257,391.240021,480.7742,259.347961,59157.05469,1432.257202,1339.515381,1006.679504,194.201324,208.824539,11371.60
1901.925171,1056.432495,866.079468,364.855652,2104.793945,1336.828979,2074.645508,506.077942,950.017578,189.874496,67.118004,391.140747,482.736359,258.659821,59276.19922,1438.876099,1344.654907,1021.261414,186.996078,208.072922,11466.45
1914.624023,1086.987549,864.801636,373.899628,2104.326172,1384.58728,2067.4375,512.546814,947.341858,192.793427,66.198586,389.304443,479.008301,262.192413,59247.76172,1450.879028,1331.638916,1035.155518,196.294769,207.07077,11472.25
1902.153687,1089.565918,856.312439,379.797913,2099.224365,1397.412476,2053.022949,514.249146,936.877991,199.014114,67.6987,384.539856,474.691589,261.412506,58937.45313,1456.460693,1334.613403,1040.752686,194.688187,210.160751,11549.60
1952.583008,1088.349731,867.905151,382.74707,2109.381104,1433.942261,2056.509521,500.484558,925.936218,200.832474,68.76329,389.453339,480.627045,262.605347,58987.50781,1450.681396,1311.222412,1036.333984,205.934235,206.820221,11559.25
1928.190552,1082.170654,864.482056,385.548706,2104.606689,1417.274292,2045.627319,497.22583,932.291016,206.38324,70.166634,388.460724,488.328461,265.449738,58967.42578,1453.151123,1307.343994,1026.269287,204.035553,203.229172,11647.60
1933.260986,1084.505981,853.710815,402.751923,2095.386719,1464.283813,2027.444458,509.190765,938.26355,215.187912,68.230995,388.65921,484.600433,257.558746,59229.17578,1428.009033,1289.449707,1022.243225,208.222397,208.156418,11387.50
1900.874634,1085.819702,847.640686,387.90799,2112.890869,1398.660156,1994.846069,499.122711,903.001648,202.890076,65.472725,373.372894,460.711304,247.557327,57646.14844,1385.825928,1266.677612,992.392456,198.193451,200.72377,11470.25
1906.858643,1096.96167,834.4505,384.319885,2102.688232,1427.903931,2036.583008,531.36969,912.796631,208.727966,66.585716,402.35733,474.151947,263.155823,58001.89453,1404.842896,1289.640015,984.831543,196.489502,203.688461,11535.00
1944.269531,1103.627197,843.441711,385.7453,2120.2854,1420.7677,2017.73999,535.552551,913.131042,206.957443,66.246971,408.213776,473.023743,268.844696,58241.92188,1396.544678,1314.363525,1064.908325,212.409225,200.72377,11527.45
1929.561035,1100.464722,853.98468,376.258972,2152.438965,1394.019043,2015.384399,523.34436,918.482605,203.990677,67.263176,422.209686,480.283691,269.211761,58147.83203,1431.61499,1331.32959,1134.380127,214.453979,199.67984,11333.85
1897.7229,1089.17688,839.014648,366.231934,2142.42334,1377.401001,2001.723389,508.898926,900.6604,197.722137,67.553528,417.842163,467.627838,259.072723,58081.51953,1418.772339,1317.885254,1099.816162,214.600006,196.381058,11355.05
1902.656128,1080.61377,844.400208,367.067505,2178.227295,1366.122681,2037.477905,501.408691,890.769897,198.966248,67.311577,418.88443,457.571869,262.880554,58030.62109,1424.304443,1324.214722,1091.567871,218.056595,197.842545,11317.35
1924.993042,1082.51123,857.407837,369.328522,2198.02417,1348.1073,2018.30542,484.531342,876.005737,195.281708,65.375938,412.730164,452.421234,257.971649,57870.02344,1429.145264,1310.484863,1065.301025,208.125015,196.631607,11278.00
